keyword,title,description,originallink,link,pubDate
한라산,[제주고산습지⑤] 꼬마 한라산·오름의 맹주…어승마 태어난 곳,한라산 어리목광장에 있는 어승생악은 우람한 산체를 자랑한다. 작은 한라산이다. 면적이 254만3257㎡에 비고가 350m로 도내 기생화산 중 안덕면에 있는 군산(283만6857㎡) 다음으로 크다. 높이도 389m인 오백나한에 이어 두... ,http://www.fnnews.com/news/202011210306265361,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004532709,"Sat, 21 Nov 2020 03:25:00 +0900"
서강유업,[filled milk] 우유 아닌 대체 우유,"3 서강유업 오트밸리귀리로 만든 100% 대체 식물성 우유로 액상과당, 방부제, 콜레스테롤이 전혀 함유되지 않았다. 귀리의 풍미가 가득한 건강한 맛으로 무지방 우유와 식감이나 농도가 비슷해 누구든 부담 없이 마시기... ",http://woman.donga.com/3/all/12/2002480/1,http://woman.donga.com/3/all/12/2002480/1,"Thu, 12 Mar 2020 15:02:00 +0900"
고려에프디,"미스타셰프 ㈜태종에프디, ‘나도 셰프다’ 한식 요리대회 참가자 접수",㈜태종에프디의 가정간편식 식품브랜드 미스타셰프는 한식요리 대회 ‘나도 셰프다’의 참가신청을 6월... 생산까지도 고려할 수 있게 심도있는 심사를 진행 할 것 이다. ” 라고 전했다. 이번 제 2회 미스타셰프 전국민... ,http://www.betanews.net:8080/article/849204.html,http://www.betanews.net:8080/article/849204.html,"Thu, 03 May 2018 15:22:00 +0900"
남안동농업협동조합,[전국동시조합장선거] 안동시 당선자,◇안동농업협동조합 권순협(62·현 조합장) ◇서안동농업협동조합 박영동(58·전 서안동농협 근무) ◇동안동농업협동조합 배용규(64·현 조합장) ◇남안동농업협동조합 권기봉(58·전 조합장) ◇북안동농업협동조합... ,http://www.kyongbuk.co.kr/?mod=news&act=articleView&idxno=1055997,http://www.kyongbuk.co.kr/?mod=news&act=articleView&idxno=1055997,"Thu, 14 Mar 2019 07:36:00 +0900"
우일에스앤에프,16일 궂긴소식,◆ 박석주(신우에스앤에프 회장)씨 별세: 윤섭(신우에스앤에프 대표이사)씨 부친=15일 오전 5시52분... ◆ 김은주씨 별세: 양우석(우일정보통신 대표) 철호(신한금융투자 PWM잠실센터장)씨 모친=15일 오전... ,http://www.hani.co.kr/arti/society/obituary/917230.html,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=028&aid=0002474993,"Fri, 15 Nov 2019 18:18:00 +0900"
유안종합식품,[특별기획] 중앙일보 주최 제2회 건강기능식품 대상(大賞) 선정,"종합영양 부문 대상을 차지한 메디포스트의 ‘마더스밸런스’ 시리즈는 임산부를 위한 단계별 건강기능식품이다. 이 시리즈는 임산부 건강, 태아 발육에 필수적인 20여 가지 영양소를 배합했다. 우리나라 임산부의... ",http://jmagazine.joins.com/monthly/view/314305,http://jmagazine.joins.com/monthly/view/314305,"Mon, 28 Nov 2016 17:01:00 +0900"
한일식품,신한류 알리고 식품·미용 수출도 지원…'온: 한류축제' 개최,"아랍에미리트 문화부 우바락 알 나키 차관 등이 참여하는 '제1회 문화콘텐츠산업 온라인 포럼'을 열고, 12일에는 한일 협업과 해외 진출을 주제로 도쿄에서 '2020 한일 콘텐츠 비즈니스 온라인 포럼'을 개최한다.",http://yna.kr/AKR20201109051000005?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=001&aid=0012000984,"Mon, 09 Nov 2020 10:29:00 +0900"
네이처셀,"바이오주 힘받아, 헬릭스미스 네이처셀 필룩스 급등 메디톡스 급락","헬릭스미스와 네이처셀, 필룩스 주가는 급등했고 메디톡스 주가는 급락했다. 정현호 메디톡스... 네이처셀 주가는 8.81%(810원) 급등한 1만 원에, 차바이오텍 주가는 4.90%(900원) 상승한 1만9250원에... ",http://www.businesspost.co.kr/BP?command=article_view&num=205368,http://www.businesspost.co.kr/BP?command=article_view&num=205368,"Fri, 20 Nov 2020 16:20:00 +0900"
행복담기,"천안 청룡동 행복키움지원단, 사랑의 김장김치 나눔행사","이번 행사는 천안시복지재단에 지정 기탁된 사업비를 교부받아 홀몸노인 등 김장김치를 담기 어려운 저소득층 60가구에 비대면 방식으로 전달했다. 행복키움지원단은 매년 직접 김장김치를 담가 지원해왔으나, 올해는... ",http://www.jbnews.com/news/articleView.html?idxno=1314962,http://www.jbnews.com/news/articleView.html?idxno=1314962,"Wed, 18 Nov 2020 14:10:00 +0900"
코스모스제과,"코스모스제과, '코맥타임 인증샷' 이벤트",코스모스제과는 오는 25일까지 자사 제품과 맥주를 함께 즐기는 '코맥타임 인증샷' 이벤트를 공식 페이스북에서 진행한다고 20일 밝혔다. 이번 이벤트는 과자와 맥주를 함께 즐기는 과맥 트렌드가 확산되는 가운데 맥주와... ,http://www.fnnews.com/news/202011201119064240,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004532498,"Fri, 20 Nov 2020 11:21:00 +0900"
대동농원,"김해시-서원유통, 사회적기업 육성 협약",특히 서원유통에 벌꿀류를 납품하는 김해시 우수식품기업인 ㈜대동농원이 김해지역 서원유통 납품업체 중 제1호로 사회적기업 인증을 받기 위해 절차를 밟고 있다. 대동농원은 현재 취약계층 근로자를 다수 채용하고... ,http://www.newsis.com/view/?id=NISX20190423_0000629413&cID=10899&pID=10800,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009190220,"Tue, 23 Apr 2019 13:48:00 +0900"
태화제염,맥아더 조선인민에게 다음과 같이 포고함!,"(편집자) 바로가기 : 실록소설 '행군-어느 민족주의자를 위한 변명' 처음부터 보기 11장, 사랑과 이별 “태화짱... 정미공장, 제염공장, 선박 수리하는 조선업이 발달했소. 정미공장, 제분공장은 군량을 보급하느라 잘... ",http://www.pressian.com/news/article.html?no=261774&utm_source=naver&utm_medium=search,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=002&aid=0002107657,"Fri, 18 Oct 2019 17:25:00 +0900"
크라운베이커리,"카페 폴바셋, 가을시즌 밀크티  베이커리 4종 선봬",입힌 '다크 초콜릿 크루아상' 등 최근 핫한 디저트로 떠오르고 있는 트렌디한 메뉴로 구성했다. 폴 바셋 가을 시즌 음료와 베이커리는 비대면 주문 방법인 크라운오더와 네이버 스마트 주문으로도 만나볼 수 있다. 박병우,http://www.joseilbo.com/news/news_read.php?uid=406472&class=17&grp=,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002230841,"Thu, 17 Sep 2020 15:31:00 +0900"
맛사랑,"맛사랑, 고추장·된장 등 가공식품에 인삼성분 넣기로","사포닌 미생물 비료 이용한 작물서 인삼성분 추출 성공  = ㈜맛사랑(대표 김기철·www.맛사랑.kr)은 인삼성분이 함유된 가공식품을 제조할 계획이라고 1일 밝혔다. 이에 앞서, 맛사랑과 기술제휴 중인... ",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20140401_0012825912&cID=10408&pID=10400,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0005766702,"Tue, 01 Apr 2014 13:53:00 +0900"
씨제이프레시웨이,"씨제이프레시웨이, 부평노인복지관에 천만원 후원",부평구노인복지관(관장·최민수)은 씨제이프레시웨이(주)에서 경로식당의 열악한 환경을 개선하는 데 써달라며 기금 1천만원을 기탁했다고 12일 밝혔다.복지관은 지난 11일 기탁식 행사를 진행했다. 복지관은 이번... ,http://www.kyeongin.com/main/view.php?key=20200812010002620,http://www.kyeongin.com/main/view.php?key=20200812010002620,"Wed, 12 Aug 2020 23:28:00 +0900"
케이지앤에프,"식약처, (주)케이지앤에프의 명작 발효홍삼...세균수 기준 부적합으로 판매 중...","이미지 출처 : 식품안전나라 23일 식약처에 따르면, 식품제조가공업소인 (주)케이지앤에프에서 제조한 인삼홍삼음료인 '명작 발효홍삼'제품이 세균수 기준 규격 부적합으로 확인되어 판매 중단 및 회수조치 중인... ",http://www.newsworker.co.kr/news/articleView.html?idxno=86358,http://www.newsworker.co.kr/news/articleView.html?idxno=86358,"Wed, 23 Sep 2020 18:09:00 +0900"
농업회사법인사조원,[afl Interview] 이창주 사조원 대표,"'진품육 브랜드 기반으로 진심이 담긴 진짜고기 선봬 동물 친화적 환경 갖춰 소비자 요구에도 발맞춰 나갈 계획 지난 1일, 사조화인코리아가 동물사료 제조업체인 사조바이오피드와 합병하며 농업회사법인 '㈜사조원... ",http://www.aflnews.co.kr/news/articleView.html?idxno=162090,http://www.aflnews.co.kr/news/articleView.html?idxno=162090,"Fri, 04 Oct 2019 19:08:00 +0900"
초야식품,센트럴키친-오대양씨푸드 등 김치류 제조업체 식품위생법 위반 132곳 적발,예진네▲초야식품▲광채식품▲한수식품▲한밭농산▲대동식품▲죽향골식품▲오마이갓▲돌산갓김치▲옥경이네갓김치▲옹고집 싱싱식품▲등가게장▲김치사랑▲윤희식품수산▲프롬웰▲정담원▲토성식품▲옹고집... ,http://www.mdtoday.co.kr/mdtoday/index.html?no=302393,http://www.mdtoday.co.kr/mdtoday/index.html?no=302393,"Tue, 21 Nov 2017 18:34:00 +0900"
영진그린식품,프리미엄 소금 생산하는 호병용 영진그린식품 사장,"호병용 영진그린식품 사장(53)이 그렇다. 그는 살아온 인생의 절반 이상을 소금 연구와 판매에 바쳤다. ‘소금이 거기서 거기지’라고 쉽게 넘겨버릴 수 있겠지만, 소금에는 과학이 담겨 있다. 호 사장은 ‘알칼리소금’... ",http://news.mk.co.kr/news_forward.php?no=251796&year=2009,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=024&aid=0000025423,"Wed, 29 Apr 2009 04:03:00 +0900"
사조씨푸드,[이윤희 기자의 스톡 e종목/사조씨푸드] 코로나19 장기화에 대세가 된 간편식,사조씨푸드가 강세다. 신종 코로나바이러스 감염증(코로나19) 상황에서 주목받은 종목인 만큼 일일 신규 확진자 수가 300명에 달하는 등 국내 코로나19 재확산이 가시화되자 다시 관심을 모으고 있다. 사조씨푸드의... ,http://daily.hankooki.com/lpage/finance/202011/dh20201120092755148350.htm?s_ref=nv,http://daily.hankooki.com/lpage/finance/202011/dh20201120092755148350.htm?s_ref=nv,"Fri, 20 Nov 2020 09:30:00 +0900"
오성식품,"오성첨단소재, 대마 관련주? 아직 관련 매출 '제로'",오성첨단소재 자회사인 카나비스메디칼이 과거 식품의약안전처로부터 마리화나 취급 허가를 받고 한국과학기술원(KAIST)과 의료용 대마 연구를 진행하고 있는 것이 주가에 긍정적으로 작용하고 있다. 최근 한달간 100... ,http://www.inews24.com/view/1315081,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000567304,"Mon, 09 Nov 2020 15:56:00 +0900"
충북소주,"(주)충북소주, 괴산군민장학회에 장학기금 기탁",▲ 황요나 충북소주 총괄책임자(왼쪽)가 이차영 괴산군수에게 장학기금을 전달하고 있다. 충북소주(대표이사 이원표)는 충북 괴산군 (재)괴산군민장학회에 장학기금을 기탁하고 장학기금 조성을 위한 업무협약도... ,http://www.ccdailynews.com/news/articleView.html?idxno=2014042,http://www.ccdailynews.com/news/articleView.html?idxno=2014042,"Tue, 03 Nov 2020 11:47:00 +0900"
면사랑,"면사랑, 배민아카데미와 함께 외식업 소상공인 전문 교육 앞장서",식문화 대표 기업 ‘면사랑’과 ‘우아한형제들’이 ‘외식업 소상공인 전문교육을 위한 업무협약’을 체결하고 본격적인 활동에 들어간다. 대한민국 최고의 면 요리에 대한 전문성과 노하우를 갖춘 면사랑의... ,http://moneys.mt.co.kr/news/mwView.php?no=2020111221138060636,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000619750,"Tue, 17 Nov 2020 10:45:00 +0900"
뚝배기식품,"풀무원, 가쓰오 진 우동·고기뚝배기 우동 출시","풀무원식품은 깊고 진한 국물 맛이 뛰어난 정통 우동 '가쓰오 진(眞) 우동'과 볶은 소고기, 소고기 육수를 함께 끓여내 구수한 퓨전 우동 '고기뚝배기 우동'을 출시했다고 6일 밝혔다. '가쓰오 진 우동'은 정통 우동의 풍미를... ",http://www.newsis.com/view/?id=NISX20201006_0001187384&cID=13001&pID=13000,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010109282,"Tue, 06 Oct 2020 08:53:00 +0900"
우리승진식품,김강립 식품의약품안전처장 취임…과제도 산적(종합),느낀다”며 “우리처의 최우선 과제는 효과적이고 안전한 코로나19 치료제와 백신이 하루라도 빨리 개발될... 농림수산식품부 차관이 취임한 것을 제외하면 그동안의 처장 인사는 식약처 내부 승진이나 외부 의약학... ,http://www.newsis.com/view/?id=NISX20201102_0001219724&cID=13001&pID=13000,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010162815,"Mon, 02 Nov 2020 19:18:00 +0900"
국제제과,"크라운제과, '어린이 마음 지키기' 프로젝트","크라운제과는 국제 아동구호 단체인 '세이브 더 칠드런'과 함께 '그리다, 말 상처 캠페인'을 펼친다고 17일 밝혔다. 희망과자 3번째 주자로는 '카라멜 메이플콘'이 나선다. 제품 패키지에는 세이브 더 칠드런이 전개하는... ",http://www.fnnews.com/news/202011170946353925,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004529990,"Tue, 17 Nov 2020 09:54:00 +0900"
한빛식품,한빛원전 온배수 피해조사 '부안 해역' 포함 다시 해야,국회 농림축산식품해양수산위원회 이원택 국회의원(민주당/전북 김제‧부안)의 국정감사 자료에 따르면 한빛원전 1호기에서 6호기까지 건설과정에서 3차례의 온배수 피해조사와 보상이 있었지만 부안군은 모두... ,https://www.nocutnews.co.kr/news/5424853,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=079&aid=0003415765,"Thu, 08 Oct 2020 11:29:00 +0900"
태평,양말이 문화로 변신..‘태평동 양말목 이야기’ 전시,"성남문화재단(대표 노재천)이 운영하는 태평공공예술창작소가 주민들과 예술가가 함께한 ‘태평동 양말목 이야기’를 전시중이라고 20일 밝혔다. 창작소 내에서 이뤄지던 공공 프로젝트를 비대면으로 전환, 찾아가는... ",http://news.heraldcorp.com/view.php?ud=20201120000666,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=016&aid=0001754911,"Fri, 20 Nov 2020 14:52:00 +0900"
여량농협,NH농협은행 정선군지부 ‘사랑의 김치’ 전달,"한편, 정선농협(조합장 김영남), 여량농협(조합장 지한규), 임계농협(조합장 손재우), 예미농협(조합장 이윤대) 등 관내 4개 지역농협에서는 협업을 통해 코로나19 장기화로 인해 어려움을 겪고 있는 지역사회를 위해... ",https://www.pressian.com/pages/articles/2020111615101572470?utm_source=naver&utm_medium=search,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=002&aid=0002159263,"Mon, 16 Nov 2020 16:20:00 +0900"
북부농업협동조합,"[울산소식]북부소방서, 제58주년 소방의 날 행사 등","이 자리에서 박정진 북부소방서장은 울산시민의 생명과 재산 보호를 위해 최선을 다할 것을 다짐했다. ◇화봉꿈마루길 마을관리 사회적협동조합, 울산 첫 국토부 설립인가 울산시 북구 화봉꿈마루길 마을관리... ",http://www.newsis.com/view/?id=NISX20201109_0001227257&cID=10899&pID=10800,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010174668,"Mon, 09 Nov 2020 13:30:00 +0900"
남문소금앤식품,[ 신설법인 현황 ] (2002년 4월1일 ~ 6일) 서울 3,포대침구류) 이촌동 212의5 식품 *굳모닝소금랜드(김태성.100.소금제품) 역삼동 667의3*미래미제분... 먹는샘물개발) 청파동 3가 130의5*남문강업(전금자.50.철판) 상도동 214의215 신우빌딩 201호*논산식품... ,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0000496534,"Fri, 12 Apr 2002 17:50:00 +0900"
경일식품공업사,불량식품 제조업체 명단-1,부산) ▲선일식품(김기석.부산) ▲대성종합식품(이갑용.부산) ▲영성식품(김경윤.부산) ▲매일식품공업사... 경남) ▲경일식품(장석표.충북) ▲동해식품(김옥순.충남) ▲한국스탕게(김건일.충남) ◇정지처분중 부당생산... ,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0003834454,"Sat, 10 Dec 1994 09:49:00 +0900"
맛찬들백미식품,"[2020 라이스쇼] (주)맛찬들백미식품, '전통방식으로 제조한 떡' 라이스쇼에서...","맛찬들백미식품은 다음달 15~18일 일산 킨텍스에서 열리는 '2020 쌀가공식품산업대전(RICE SHOW 2020)에 참가해 자사 주력제품을 선보일 계획을 밝혔다. 맛찬들백미식품은 정직, 성실, 신뢰를 바탕으로 40여년간... ",http://www.aflnews.co.kr/news/articleView.html?idxno=201245,http://www.aflnews.co.kr/news/articleView.html?idxno=201245,"Mon, 24 Aug 2020 16:30:00 +0900"
창희푸드,"[종합]잘 어울리는 건 사실 '미라' 유민상X김민경, 커플 안 부러운 먹요정 ...",8일 오후 방송된 KBS 쿨FM '윤정수 남창희의 미스터라디오'에는 유민상과 김민경이 게스트로 출연했다. 두... 유민상은 자신의 소울 푸드가 소고기 구이라고 말했다. 그는 TV를 틀었는데 'TV는 사랑을 싣고'가 하더라. 소고기를... ,http://biz.heraldcorp.com/view.php?ud=201910081742135877152_1,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=112&aid=0003220911,"Tue, 08 Oct 2019 17:51:00 +0900"
농업회사법인 주식회사엠제이푸드,"방탄소년단 작곡가 '피독', 올해 국세청 모범납세자 선정후보로 올랐다","기여 △ 엠제이우드 대표 윤재기 : 가구제조업을 영위하며, 국내 및 해외에 꾸준한 가구공급을 통해 고용창출... 활동 △ 농업회사법인 주식회사 활천농장 대표 이대호 : 성실 납세로 국가재정 확보에 크게 기여하고... ",http://www.sejungilbo.com/news/articleView.html?idxno=19971,http://www.sejungilbo.com/news/articleView.html?idxno=19971,"Thu, 30 Jan 2020 10:32:00 +0900"
주식회사마뱅코리아,"㈜마뱅코리아, 이태리 프리미엄 와인 '리유니트' 롯데백화점 런칭",주식회사 마뱅코리아가 이탈리아 명품 와인 '리유니트' 와인을 5월 전국 롯데백화점에 런칭한다고 7일 밝혔다. ㈜마뱅코리아는 30년 가까운 오랜 시간동안 '리유니트(Riunite)' 와인을 국내에 독점 수입 및 유통하고 있는... ,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202005070268&t=NN,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=215&aid=0000869079,"Thu, 07 May 2020 13:45:00 +0900"
강천식품,광주국제식품전 개막,광주지역 최대 종합식품박람회인 2018 광주국제식품전이 11일 오후 광주시 서구 김대중컨벤션센터에서 개막한 가운데 관람객들이 고향의맛 강천식품 부스를 둘러보고 있다. 임정옥기자 6766008@hanmail.net... ,http://www.honam.co.kr/read.php3?aid=1539270000567103006,http://www.honam.co.kr/read.php3?aid=1539270000567103006,"Fri, 12 Oct 2018 00:51:00 +0900"
오향식품,'오향' 옥천군에 10억대 손배 소송 추진,▶16일자 3면 옥천군 옥천읍 동안리 옻 가공 식품제조업체 ㈜오향의 강종석 대표는 22일 옥천군을 상대로 손해배상 청구소송을 제기하겠다고 말했다. 강 대표는 이날 옥천군청에서 기자회견을 열어 옥천군과의... ,http://www.dynews.co.kr/news/articleView.html?idxno=265080,http://www.dynews.co.kr/news/articleView.html?idxno=265080,"Mon, 22 Jun 2015 19:14:00 +0900"
